open,close,high,low,volume,price_change,price_limit,volume_change,volume_limit,amplitude,difference,time
356.765,340.3401,357.5299,340.28,330686,-16.7291,-0.046851143,212502,1.798060651,0.048309683,-0.045999207,2021/1/27 16:47
340.61,346.37,347,340.35,176927,6.0299,0.017717278,-153759,-0.46496979,0.019539279,0.016924247,2021/1/27 16:48
346.2298,344,350,344,242063,-2.37,-0.006842394,65136,0.368151837,0.017322516,-0.006437625,2021/1/27 16:49
344,354,359.48,343,240476,10,0.029069767,-1587,-0.006556144,0.047906977,0.029069767,2021/1/27 16:50
354.6699,357.2532,359.99,352.01,140780,3.2532,0.009189831,-99696,-0.414577754,0.022542373,0.007297458,2021/1/27 16:51
357.9627,354.6537,357.9627,353.5,95197,-2.5995,-0.007276352,-45583,-0.32378889,0.012491701,-0.009262338,2021/1/27 16:52
354.6537,355,355.67,350,155981,0.3463,0.000976445,60784,0.638507516,0.015987427,0.000976445,2021/1/27 16:53
354.21,350,358,349,181700,-5,-0.014084507,25719,0.164885467,0.025352113,-0.011859155,2021/1/27 16:54
350,350.1,353,348,113584,0.1,0.000285714,-68116,-0.374881673,0.014285714,0.000285714,2021/1/27 16:55
350.3001,345,352.81,344,145879,-5.1,-0.014567266,32295,0.284327018,0.025164239,-0.015138817,2021/1/27 16:56
345,349.5578,351.95,343.97,171136,4.5578,0.013211014,25257,0.173136641,0.023130435,0.013211014,2021/1/27 16:57
346,344.74,349.9999,344,133936,-4.8178,-0.013782556,-37200,-0.21737098,0.017164257,-0.003604554,2021/1/27 16:58
344.9665,312.61,345,312.61,312174,-32.13,-0.093200673,178238,1.33076992,0.093954865,-0.09385769,2021/1/27 16:59
312.61,312.61,312.61,312.61,4672,0,0,-307502,-0.985033987,0,0,2021/1/27 17:00
313.288,317.134,318.468,312.8,85275.2,4.524,0.014471706,80603.2,17.25239726,0.018131218,0.012302869,2021/1/27 17:01
313.966,321.658,324.326,312.99,165878.4,4.524,0.014265263,80603.2,0.945212676,0.035745142,0.024254731,2021/1/27 17:02
314.644,326.182,330.184,313.18,246481.6,4.524,0.014064628,80603.2,0.485917395,0.0528636,0.035870397,2021/1/27 17:03
315.322,330.706,336.042,313.37,327084.8,4.524,0.013869557,80603.2,0.327015079,0.069507208,0.047163853,2021/1/27 17:04
316,335.23,341.9,313.56,407688,4.524,0.013679824,80603.2,0.246429061,0.085695452,0.058148325,2021/1/27 17:05
338.0899,330.99,338.0899,325,246617,-4.24,-0.012648033,-161071,-0.395083986,0.03904752,-0.02117919,2021/1/27 17:06
328.3319,317.76,332.65,313.55,244885,-13.23,-0.039970996,-1732,-0.007023036,0.057705671,-0.03194024,2021/1/27 17:07
316.92,322.6,324.23,310,276600,4.84,0.015231621,31715,0.12950977,0.044782226,0.017875126,2021/1/27 17:08
323,333.2,335.99,320.11,208430,10.6,0.032858029,-68170,-0.246456978,0.049225046,0.031618103,2021/1/27 17:09
332.29,339.335,340,330,203534,6.135,0.018412365,-4896,-0.023489901,0.030012005,0.021143457,2021/1/27 17:10
338.67,310.02,344,310,450675,-29.315,-0.086389556,247141,1.214249216,0.100195972,-0.084429841,2021/1/27 17:11
310.02,327.55,332.8799,310,219137,17.53,0.056544739,-231538,-0.513758252,0.073801368,0.056544739,2021/1/27 17:12
327.4405,332.54,335,327,154051,4.99,0.015234315,-65086,-0.297010546,0.024423752,0.015568615,2021/1/27 17:13
332.6,332.5,334.92,330,103532,-0.04,-0.000120286,-50519,-0.327936852,0.014795213,-0.000300716,2021/1/27 17:14
333.3667,328.83,333.7,325,102650,-3.67,-0.011037594,-882,-0.008519105,0.026165414,-0.013644211,2021/1/27 17:15
329.52,321,330.01,320,124506,-7.83,-0.023811696,21856,0.212917681,0.030441261,-0.025910045,2021/1/27 17:16
321.7782,326.8,328.2399,320,106189,5.8,0.018068536,-18317,-0.147117408,0.02566947,0.015644237,2021/1/27 17:17
326.0001,326,328.2803,323,97240,-0.8,-0.00244798,-8949,-0.084274266,0.016157589,-3.06E-07,2021/1/27 17:18
325.2892,322.5,326.85,320,106974,-3.5,-0.010736196,9734,0.100102838,0.02101227,-0.008555828,2021/1/27 17:19
322.5,322.6128,323.95,317.01,109597,0.1128,0.000349767,2623,0.024519977,0.02151938,0.000349767,2021/1/27 17:20
322.765,321.32,322.765,318.016,143937,-1.2928,-0.004007281,34340,0.313329744,0.014720433,-0.004479054,2021/1/27 17:21
320.1471,319.28,322,318,88636,-2.04,-0.006348811,-55301,-0.384202811,0.012448649,-0.002698556,2021/1/27 17:22
319.12,310.1943,319.714,307.77,332660,-9.0857,-0.02845684,244024,2.753102577,0.037409171,-0.027955713,2021/1/27 17:23
311.46,315.6393,316.9999,310,171128,5.445,0.017553514,-161532,-0.485576865,0.022566179,0.013473168,2021/1/27 17:24
316.9999,312.2554,317,310,151317,-3.3839,-0.010720782,-19811,-0.115767145,0.022177213,-0.015031398,2021/1/27 17:25
312.04,286.415,312.3699,285.1704,493428,-25.8404,-0.082754053,342111,2.260889391,0.08710658,-0.082064233,2021/1/27 17:26
285,309,309,280,474975,22.585,0.07885411,-18453,-0.037397553,0.10125168,0.083794494,2021/1/27 17:27
307.0375,304.19,310.01,301.3853,214022,-4.81,-0.015566343,-260953,-0.549403653,0.02791165,-0.00921521,2021/1/27 17:28
303.7913,303.1,305.01,300.0001,138217,-1.09,-0.003583287,-75805,-0.35419256,0.016469641,-0.002272593,2021/1/27 17:29
302.55,304.3527,306.5099,300,147204,1.2527,0.004132959,8987,0.065020945,0.02147773,0.005947542,2021/1/27 17:30
304.2792,302.98,306,300.39,115255,-1.3727,-0.004510228,-31949,-0.217038939,0.018432562,-0.004268732,2021/1/27 17:31
303.715,319.3877,322.5,302,314189,16.4077,0.0541544,198934,1.726033578,0.067661232,0.051728497,2021/1/27 17:32
318.36,324.88,328.5,317.05,295094,5.4923,0.017196342,-19095,-0.06077552,0.035849846,0.020414061,2021/1/27 17:33
324.24,318,326.2,310,196136,-6.88,-0.02117705,-98958,-0.335343992,0.049864565,-0.019207092,2021/1/27 17:34
318.38,311.3,319.97,305,148173,-6.7,-0.021069182,-47963,-0.244539503,0.047075472,-0.022264151,2021/1/27 17:35
312.0001,317.3906,319,312,84086,6.0906,0.01956505,-64087,-0.432514696,0.022486348,0.017316094,2021/1/27 17:36
317.732,319.3,320.9999,315.4101,123038,1.9094,0.006015931,38952,0.463240016,0.017611738,0.004940285,2021/1/27 17:37
319.9999,323.9999,324,315.69,119625,4.6999,0.014719386,-3413,-0.027739398,0.026025681,0.012527404,2021/1/27 17:38
323.3693,330.975,331.57,319.04,231363,6.9751,0.021528093,111738,0.934068966,0.038672851,0.02347439,2021/1/27 17:39
331.44,327.0757,336.56,322.71,272108,-3.8993,-0.011781252,40745,0.176108539,0.041846061,-0.013186192,2021/1/27 17:40
327.7,328.7401,350,325,139537,1.6644,0.00508873,-132571,-0.487199935,0.076434905,0.003179998,2021/1/27 17:41
329.9999,329.86,330,325.42,82402,1.1199,0.003406643,-57135,-0.40946129,0.013931978,-0.000425564,2021/1/27 17:42
329.765,329.5,330,325.7134,73083,-0.36,-0.001091372,-9319,-0.113091915,0.01299521,-0.000803371,2021/1/27 17:43
328.6764,324,329.84,323.5557,91685,-5.5,-0.016691958,18602,0.254532518,0.019072231,-0.014192413,2021/1/27 17:44
324.455,332.8899,334.1429,323.5001,181385,8.8899,0.027437963,89700,0.978349785,0.032848148,0.026033642,2021/1/27 17:45
333,333.1398,350,330.43,157458,0.2499,0.000750699,-23927,-0.131912782,0.058788206,0.000419959,2021/1/27 17:46
333.0001,338.254,340,332.22,167009,5.1142,0.015351513,9551,0.060657445,0.023353559,0.015770857,2021/1/27 17:47
338.9999,347.9999,349.44,335.2,284030,9.7459,0.028812372,117021,0.700686789,0.042098541,0.026607224,2021/1/27 17:48
348,344.175,349.99,338.5801,231454,-3.8249,-0.010991095,-52576,-0.185107207,0.032787078,-0.010991382,2021/1/27 17:49
345.6,343.6682,346.99,340.01,130736,-0.5068,-0.001472507,-100718,-0.435153421,0.020280381,-0.005612842,2021/1/27 17:50
341.88,342.0006,344.8799,340.58,86793,-1.6676,-0.004852355,-43943,-0.33612012,0.012511777,0.00035092,2021/1/27 17:51
342.77,341.2028,343.7599,336.33,117086,-0.7978,-0.002332744,30293,0.349025843,0.021724816,-0.004582448,2021/1/27 17:52
341.2022,338.43,343,335.1101,117127,-2.7728,-0.008126545,41,0.00035017,0.023123784,-0.008124787,2021/1/27 17:53
338.8344,338.2152,341,333.658,126157,-0.2148,-0.000634696,9030,0.077095802,0.021694294,-0.001829625,2021/1/27 17:54
339.075,343.6631,344,337.9901,142763,5.4479,0.016107792,16606,0.131629636,0.017769456,0.013565623,2021/1/27 17:55
343.95,342.0752,345,340,133724,-1.5879,-0.004620514,-9039,-0.063314724,0.014549133,-0.005455343,2021/1/27 17:56
342,342.0841,343.5,339.58,90435,0.0089,2.60E-05,-43289,-0.323719003,0.011459469,0.000245852,2021/1/27 17:57
342.0928,342.22,345,340.68,153360,0.1359,0.000397271,62925,0.695803616,0.012628474,0.000371838,2021/1/27 17:58
341.7559,342.172,343.9699,338.538,101055,-0.048,-0.000140261,-52305,-0.34106025,0.015872538,0.001215885,2021/1/27 17:59
341.0407,341.4501,343.9,340.69,74241,-0.7219,-0.002109758,-26814,-0.265340656,0.009381247,0.001196474,2021/1/27 18:00
342,341.41,343.4,336.61,108076,-0.0401,-0.00011744,33835,0.455745478,0.019885775,-0.001727925,2021/1/27 18:01
341.7612,342.88,343,337.3901,105247,1.47,0.004305674,-2829,-0.026176024,0.016431563,0.003276998,2021/1/27 18:02
342.129,341.9305,343,340,88522,-0.9495,-0.00276919,-16725,-0.158911893,0.008749417,-0.00057892,2021/1/27 18:03
342.01,330.1797,342.4899,330,157787,-11.7508,-0.034366048,69265,0.782460857,0.036527598,-0.034598551,2021/1/27 18:04
331.4388,331.97,333.6499,330,174885,1.7903,0.005422199,17098,0.108361272,0.011054283,0.001608821,2021/1/27 18:05
331.0101,334.5,335.99,331.0101,90341,2.53,0.007621171,-84544,-0.483426252,0.015001054,0.010512697,2021/1/27 18:06
334.5,332.91,334.8999,331.3,68139,-1.59,-0.004753363,-22202,-0.24575774,0.010762033,-0.004753363,2021/1/27 18:07
332.5,330.0004,334,329.99,125170,-2.9096,-0.0087399,57031,0.83698029,0.012045298,-0.007508336,2021/1/27 18:08
330.94,333,347.16,330.173,85155,2.9996,0.009089686,-40015,-0.319685228,0.051475695,0.006242417,2021/1/27 18:09
331.9549,331.45,334,330,76462,-1.55,-0.004654655,-8693,-0.102084434,0.012012012,-0.001516216,2021/1/27 18:10
331.1292,331,332.1,330,73972,-0.45,-0.001357671,-2490,-0.032565196,0.006335797,-0.000389802,2021/1/27 18:11
330.37,321.3701,331.57,321.3701,209526,-9.6299,-0.029093353,135554,1.832504191,0.030815408,-0.02719003,2021/1/27 18:12
321.3701,324.4132,325.5561,321.37,91557,3.0431,0.009469145,-117969,-0.563027977,0.013025792,0.009469145,2021/1/27 18:13
325,325.9399,327,324.25,72513,1.5267,0.004706035,-19044,-0.208001573,0.008476844,0.002897231,2021/1/27 18:14
325.61,327.9999,330,323.0921,92457,2.06,0.006320184,19944,0.275040338,0.021193784,0.007332333,2021/1/27 18:15
327.3166,331.3822,332.2987,325.6,94348,3.3823,0.010311893,1891,0.020452751,0.020422872,0.012395126,2021/1/27 18:16
330.745,336.9999,337.57,330,133167,5.6177,0.016952329,38819,0.411444864,0.022843713,0.018875184,2021/1/27 18:17
336.8752,335.01,337.89,333.5101,82123,-1.9899,-0.00590475,-51044,-0.383308177,0.01299674,-0.00553472,2021/1/27 18:18
334.65,331.56,335.9699,330.2901,42213,-3.45,-0.0102982,-39910,-0.48597835,0.016954121,-0.009223605,2021/1/27 18:19
332.2,333.6799,334.62,331,45927,2.1199,0.006393715,3714,0.087982375,0.010918084,0.004463446,2021/1/27 18:20
333.4933,333.7,334.22,332,35452,0.0201,6.02E-05,-10475,-0.228079343,0.006653083,0.000619456,2021/1/27 18:21
333.9999,334.88,336,330,134106,1.18,0.00353611,98654,2.782748505,0.017980222,0.002637399,2021/1/27 18:22
334.7568,332.3201,335.07,331.16,79981,-2.5599,-0.007644231,-54125,-0.403598646,0.011675824,-0.007276338,2021/1/27 18:23
331.9448,332.2661,335,331.2,63007,-0.054,-0.000162494,-16974,-0.212225404,0.011434758,0.000966839,2021/1/27 18:24
331.74,333.35,333.9599,331,75553,1.0839,0.003262144,12546,0.199120733,0.008908221,0.004845514,2021/1/27 18:25
333.03,332,333.9999,330.5538,56518,-1.35,-0.004049798,-19035,-0.251942345,0.010337783,-0.003089846,2021/1/27 18:26
332.7999,332.28,333.16,330,88451,0.28,0.000843373,31933,0.565005839,0.009518072,-0.001565964,2021/1/27 18:27
331.81,331.0764,332.2899,330.5,77087,-1.2036,-0.003622246,-11364,-0.128477914,0.005386722,-0.002207777,2021/1/27 18:28
331.39,324,332.41,320.52,255588,-7.0764,-0.021373919,178501,2.315578502,0.035913161,-0.022321132,2021/1/27 18:29
323.01,327.7215,327.8299,323.01,85392,3.7215,0.011486111,-170196,-0.665899808,0.014876235,0.014541667,2021/1/27 18:30
326.87,323.9999,327.83,321.05,80144,-3.7216,-0.011355984,-5248,-0.061457748,0.020688298,-0.008757741,2021/1/27 18:31
323.59,319.4071,324.9999,316.0101,256988,-4.5928,-0.014175313,176844,2.206578159,0.027746305,-0.012910189,2021/1/27 18:32
317.86,307.6,319.43,307.5505,231880,-11.8071,-0.036965678,-25108,-0.09770106,0.037192348,-0.032122016,2021/1/27 18:33
308,314.83,314.83,303.77,265892,7.23,0.023504551,34012,0.146679317,0.035955787,0.022204161,2021/1/27 18:34
314.83,323.5,323.5,312.0567,190035,8.67,0.027538672,-75857,-0.285292525,0.036347553,0.027538672,2021/1/27 18:35
323.9514,323.4999,323.9933,320.1101,110923,-1.00E-04,-3.09E-07,-79112,-0.41630226,0.012003709,-0.001395672,2021/1/27 18:36
323.0564,326.9183,327,322.6,131414,3.4184,0.010566928,20491,0.184731751,0.013601241,0.011937871,2021/1/27 18:37
326.1473,328.8781,329,325,110187,1.9598,0.00599477,-21227,-0.161527691,0.012235473,0.008353157,2021/1/27 18:38
328.95,332.31,333.04,328.0607,176083,3.4319,0.010435173,65896,0.598037881,0.01514026,0.010216551,2021/1/27 18:39
332.58,326.87,333,326.5,150623,-5.44,-0.016370257,-25460,-0.144590903,0.019560049,-0.017182751,2021/1/27 18:40
326.86,328.0919,329.71,321.0101,108421,1.2219,0.003738183,-42202,-0.280182973,0.02661578,0.003768777,2021/1/27 18:41
327.6801,327.0615,330.4399,327.0001,67067,-1.0304,-0.003140583,-41354,-0.381420574,0.010484258,-0.001885447,2021/1/27 18:42
327.64,328.0001,329.5,325,69913,0.9386,0.002869797,2846,0.042435177,0.01375888,0.001101016,2021/1/27 18:43
328.58,328.3,329.43,327.03,53269,0.2999,0.000914329,-16644,-0.238067312,0.007317071,-0.000853658,2021/1/27 18:44
328.09,326.6,328.8965,325,61564,-1.7,-0.005178191,8295,0.155719086,0.011868718,-0.004538532,2021/1/27 18:45
325.9989,326.3116,328.13,325.9989,62315,-0.2884,-0.000883037,751,0.012198688,0.006525107,0.00095744,2021/1/27 18:46
326.5,328.5847,329,325.2001,92755,2.2731,0.006966041,30440,0.488485918,0.011645004,0.006388679,2021/1/27 18:47
328,332.95,332.9999,327.99,134864,4.3653,0.013285159,42109,0.453980917,0.015246906,0.015064609,2021/1/27 18:48
332.79,334.72,335,330.66,197847,1.77,0.005316114,62983,0.467011211,0.01303499,0.005796666,2021/1/27 18:49
334.0201,340.26,345.33,334.0201,307709,5.54,0.016551147,109862,0.555287672,0.033789137,0.018642149,2021/1/27 18:50
340.1601,333.9625,341.3123,330.05,127857,-6.2975,-0.018507906,-179852,-0.584487292,0.033099101,-0.018214307,2021/1/27 18:51
333.87,332.42,337.2299,332,96029,-1.5425,-0.004618782,-31828,-0.248934356,0.015660141,-0.004341805,2021/1/27 18:52
332.157,327,332.157,326,127198,-5.42,-0.016304675,31169,0.324579033,0.01852175,-0.015513507,2021/1/27 18:53
327.1261,330,331.89,327,73521,3,0.009174312,-53677,-0.421995629,0.014954128,0.008788685,2021/1/27 18:54
330.2463,324.8489,330.899,323.63,107136,-5.1511,-0.015609394,33615,0.457216306,0.022027273,-0.016355758,2021/1/27 18:55
324.9817,328.9161,329.3277,323.9778,72589,4.0672,0.012520283,-34547,-0.322459304,0.016468888,0.012111477,2021/1/27 18:56
328.49,325.19,328.8064,324,70349,-3.7261,-0.011328421,-2240,-0.03085867,0.014612845,-0.010032954,2021/1/27 18:57
325.8528,324.0101,326.8926,317.55,113033,-1.1799,-0.00362834,42684,0.606746365,0.028729666,-0.005666533,2021/1/27 18:58
324.1,326.59,327.5,321.2401,93030,2.5799,0.007962406,-20003,-0.176966019,0.019320077,0.007684946,2021/1/27 18:59
326.07,328.13,329.5,325.3,62760,1.54,0.004715392,-30270,-0.32537891,0.012860161,0.006307603,2021/1/27 19:00
327.8183,329.63,337.89,326.4301,152148,1.5,0.004571359,89388,1.424282983,0.034924877,0.005521287,2021/1/27 19:01
330.385,330.38,331,325,75046,0.75,0.002275278,-77102,-0.506756579,0.018202227,-1.52E-05,2021/1/27 19:02
330.0299,329.21,330.99,326.4001,55983,-1.17,-0.003541377,-19063,-0.254017536,0.01389279,-0.002481688,2021/1/27 19:03
328.42,328.56,329.8279,326.5,47172,-0.65,-0.001974424,-8811,-0.157387064,0.010108745,0.00042526,2021/1/27 19:04
328.5599,327.15,328.8799,325.1101,58450,-1.41,-0.004291454,11278,0.239082507,0.011473703,-0.004291149,2021/1/27 19:05
327.5,321.8247,328,320.51,82217,-5.3253,-0.016277854,23767,0.406621044,0.022894697,-0.0173477,2021/1/27 19:06
321.9899,321.6618,325.4999,313,223023,-0.1629,-0.000506176,140806,1.71261418,0.03884071,-0.001019499,2021/1/27 19:07
322.23,320.29,325,320.0004,66431,-1.3718,-0.004264728,-156592,-0.702133861,0.015543033,-0.006031179,2021/1/27 19:08
321.43,325.1119,326.2795,320.01,91055,4.8219,0.015054794,24624,0.37067032,0.019574448,0.01149552,2021/1/27 19:09
325.9005,323.1118,326.7,323.01,64497,-2.0001,-0.006152036,-26558,-0.29166987,0.011349938,-0.008577662,2021/1/27 19:10
323.7557,323.2,324.2,321.3648,41666,0.0882,0.000272971,-22831,-0.353985457,0.008774672,-0.001719838,2021/1/27 19:11
323.14,321.2184,323.9899,319.0001,69129,-1.9816,-0.006131188,27463,0.659122546,0.015438738,-0.005945545,2021/1/27 19:12
321.8988,320.44,322,319,49585,-0.7784,-0.002423273,-19544,-0.282717817,0.00933944,-0.004541458,2021/1/27 19:13
319.9013,320.5,322,319.75,83963,0.06,0.000187243,34378,0.69331451,0.007021595,0.001868368,2021/1/27 19:14
320.3603,320.137,321.37,312.05,224603,-0.363,-0.001132605,140640,1.675023522,0.029079563,-0.000696724,2021/1/27 19:15
320.005,320.5853,322,320,127506,0.4483,0.001400338,-97097,-0.432305,0.006247325,0.001812661,2021/1/27 19:16
320.61,315,321.1712,312,118981,-5.5853,-0.017422196,-8525,-0.066859599,0.028607675,-0.017499243,2021/1/27 19:17
316.7006,317.2,318,311,103230,2.2,0.006984127,-15751,-0.132382481,0.022222222,0.001585397,2021/1/27 19:18
